year,price,power_kw,mileage_in_km,brand
2022,73845,110.0,25.0,0
2022,56995,150.0,1020.0,0
2022,48180,150.0,20200.0,0
2022,22985,110.0,42658.0,0
2022,49090,70.0,12700.0,0
2022,34600,90.0,9900.0,0
2022,27575,110.0,19168.0,0
2022,26590,110.0,8500.0,0
2022,37990,110.0,25550.0,0
2022,25790,110.0,13783.0,0
2022,27499,110.0,14298.0,0
2022,75500,110.0,10000.0,0
2022,33504,110.0,14900.0,0
2022,20580,110.0,14521.0,0
2022,57795,70.0,16100.0,0
2022,42888,150.0,20200.0,0
2022,31879,110.0,200.0,0
2022,51990,110.0,27831.0,0
2022,61690,147.0,20000.0,0
2022,56986,110.0,17562.0,0
2022,52880,110.0,11155.0,0
2022,26990,147.0,21000.0,0
2022,79990,110.0,30005.0,0
2022,32790,110.0,10800.0,0
2022,56550,110.0,19900.0,0
2022,74690,110.0,1050.0,0
2022,37990,110.0,15400.0,0
2022,61840,110.0,9591.0,0
2022,75000,110.0,20000.0,0
2022,48950,100.0,18950.0,0
2022,77888,160.0,11878.0,0
2022,68625,150.0,21550.0,0
2022,34750,96.0,10.0,0
2022,73880,140.0,17257.0,0
2022,73880,81.0,6074.0,0
2022,73880,110.0,10.0,0
2022,37740,110.0,10.0,0
2022,35190,110.0,10.0,0
2022,42860,110.0,11.0,0
2022,39792,147.0,43512.0,0
2022,37940,110.0,25599.0,0
2022,65990,110.0,14867.0,0
2022,36610,110.0,19704.0,0
2022,68900,110.0,11.0,0
2022,30950,110.0,5942.0,0
2022,78000,110.0,37677.0,0
2022,75300,110.0,26400.0,0
2022,34900,130.0,100.0,0
2022,76680,110.0,10000.0,0
2022,22390,206.0,8203.0,0
2022,76900,81.0,11000.0,0
2022,34497,110.0,10.0,0
2022,61640,81.0,16157.0,0
2022,22470,110.0,15879.0,0
2022,18770,70.0,8000.0,0
2022,29980,110.0,1111.0,0
2022,30890,110.0,2600.0,0
2022,84500,150.0,7800.0,0
2022,23444,81.0,7052.0,0
2022,28930,110.0,1001.0,0
2022,22888,81.0,4185.0,0
2022,28980,110.0,3334.0,0
2022,22431,81.0,10930.0,0
2022,28195,110.0,5000.0,0
2022,21980,81.0,6600.0,0
2022,24222,81.0,6900.0,0
2022,22990,81.0,4429.0,0
2022,28495,110.0,6845.0,0
2022,61995,110.0,10.0,0
2022,32848,110.0,13383.0,0
2022,25455,81.0,1966.0,0
2022,27280,110.0,22505.0,0
2022,48980,90.0,6000.0,0
2022,25940,81.0,7700.0,0
2022,25440,81.0,8600.0,0
2022,25749,81.0,9541.0,0
2022,23980,81.0,7429.0,0
2022,25640,81.0,8600.0,0
2022,27950,81.0,20.0,0
2022,57990,110.0,14300.0,0
2022,32489,110.0,7500.0,0
2022,22631,81.0,10930.0,0
2022,27979,81.0,9999.0,0
2022,24480,81.0,12639.0,0
2022,48450,103.0,1548.0,0
2022,23639,81.0,1936.0,0
2022,48650,103.0,1548.0,0
2022,74695,110.0,1550.0,0
2022,27950,81.0,6496.0,0
2022,23799,81.0,4000.0,0
2022,74689,150.0,1509.0,0
2022,27960,81.0,3856.0,0
2022,24589,81.0,5000.0,0
2022,21857,81.0,15914.0,0
2022,67557,110.0,68300.0,0
2022,30836,110.0,9785.0,0
2022,24888,81.0,11456.0,0
2022,25949,81.0,9541.0,0
2022,20980,70.0,5270.0,0
2022,32990,81.0,9710.0,0
2022,35890,110.0,1500.0,0
2022,29977,110.0,1951.0,0
2022,24880,81.0,14900.0,0
2022,20630,70.0,11335.0,0
2022,24980,81.0,24900.0,0
2022,63047,110.0,10.0,0
2022,22990,81.0,2644.0,0
2022,27470,110.0,19900.0,0
2022,21870,70.0,10400.0,0
2022,29989,81.0,1600.0,0
2022,27990,81.0,1500.0,0
2022,21950,70.0,6500.0,0
2022,31587,110.0,6723.0,0
2022,25330,81.0,15109.0,0
2022,22444,81.0,29880.0,0
2022,27500,81.0,6776.0,0
2022,32980,110.0,3000.0,0
2022,34950,110.0,2000.0,0
2022,27750,81.0,9400.0,0
2022,23850,81.0,19405.0,0
2022,24420,81.0,7851.0,0
2022,24710,81.0,14230.0,0
2022,26140,81.0,7700.0,0
2022,22940,70.0,3500.0,0
2022,30390,81.0,8900.0,0
2022,24990,81.0,4600.0,0
2022,22290,81.0,13400.0,0
2022,24264,81.0,5500.0,0
2022,28470,110.0,9617.0,0
2022,68900,110.0,76300.0,0
2022,25870,81.0,3400.0,0
2022,25980,81.0,8120.0,0
2022,24180,81.0,7596.0,0
2022,25530,81.0,15109.0,0
2022,27555,110.0,7700.0,0
2022,27889,81.0,7684.0,0
2022,28123,110.0,29450.0,0
2022,24979,81.0,2900.0,0
2022,26990,81.0,9365.0,0
2022,28984,81.0,9000.0,0
2022,26990,81.0,8550.0,0
2022,34290,110.0,7990.0,0
2022,25876,81.0,7980.0,0
2022,21950,81.0,32110.0,0
2022,21950,81.0,30625.0,0
2022,23980,81.0,7574.0,0
2022,23980,81.0,7596.0,0
2022,33615,110.0,9000.0,0
2022,63395,110.0,10.0,0
2022,36989,110.0,11650.0,0
2022,21390,81.0,9362.0,0
2022,26990,81.0,9365.0,0
2022,31396,110.0,7500.0,0
2022,27780,110.0,7473.0,0
2022,21490,70.0,9980.0,0
2022,32870,110.0,14450.0,0
2022,26980,81.0,13046.0,0
2022,29840,110.0,10190.0,0
2022,33970,110.0,15000.0,0
2022,28549,81.0,20006.0,0
2022,21490,70.0,8842.0,0
2022,32860,110.0,22287.0,0
2022,28890,70.0,9899.0,0
2022,29880,81.0,12486.0,0
2022,27267,81.0,13830.0,0
2022,24680,70.0,15000.0,0
2022,29100,110.0,10480.0,0
2022,30650,110.0,4900.0,0
2022,22450,70.0,15813.0,0
2022,27850,81.0,14394.0,0
2022,23479,70.0,9821.0,0
2022,24950,81.0,4900.0,0
2022,31490,110.0,7087.0,0
2022,27950,81.0,6777.0,0
2022,28890,81.0,100.0,0
2022,31890,110.0,13000.0,0
2022,33415,110.0,9000.0,0
2022,34170,110.0,15000.0,0
2022,29445,81.0,2600.0,0
2022,24330,70.0,7432.0,0
2022,30150,81.0,20000.0,0
2022,28960,110.0,7000.0,0
2022,27295,81.0,14600.0,0
2022,23790,70.0,10280.0,0
2022,20629,70.0,11335.0,0
2022,23480,81.0,8120.0,0
2022,65490,81.0,5500.0,0
2022,23950,81.0,31922.0,0
2022,28444,81.0,15490.0,0
2022,27490,110.0,16500.0,0
2022,27500,81.0,3342.0,0
2022,38750,110.0,5148.0,0
2022,31880,81.0,9170.0,0
2022,29190,81.0,3600.0,0
2022,22850,81.0,24229.0,0
2022,62195,110.0,10.0,0
2022,66930,110.0,28500.0,0
2022,24990,81.0,3198.0,0
2022,22930,81.0,14290.0,0
2022,31840,81.0,7500.0,0
2022,22710,70.0,12600.0,0
2022,24789,81.0,5000.0,0
2022,25190,81.0,15.0,0
2022,29690,110.0,13500.0,0
2022,71687,110.0,12251.0,0
2022,30490,81.0,14900.0,0
2022,25680,81.0,17190.0,0
2022,26360,81.0,8777.0,0
2022,23450,70.0,10244.0,0
2022,30450,110.0,4900.0,0
2022,29190,81.0,4000.0,0
2022,22420,81.0,28074.0,0
2022,22420,81.0,28074.0,0
2022,49690,110.0,29560.0,0
2022,26690,81.0,12640.0,0
2022,43990,110.0,7000.0,0
2022,22980,81.0,13300.0,0
2022,25597,81.0,4016.0,0
2022,71210,110.0,50.0,0
2022,22990,70.0,3950.0,0
2022,28990,81.0,3600.0,0
2022,23980,81.0,25500.0,0
2022,26949,81.0,11762.0,0
2022,24440,70.0,10356.0,0
2022,26950,81.0,3750.0,0
2022,26889,81.0,3750.0,0
2022,28990,81.0,4000.0,0
2022,27989,81.0,4400.0,0
2022,27775,81.0,10862.0,0
2022,23850,70.0,9000.0,0
2022,71990,110.0,28536.0,0
2022,26750,81.0,6935.0,0
2022,85590,150.0,18600.0,0
2022,34990,110.0,27270.0,0
2022,26684,81.0,14600.0,0
2022,29950,81.0,20000.0,0
2022,27460,81.0,8950.0,0
2022,29890,110.0,13500.0,0
2022,24280,81.0,15078.0,0
2022,28770,110.0,4900.0,0
2022,31939,110.0,9500.0,0
2022,25880,81.0,9500.0,0
2022,33850,110.0,9896.0,0
2022,30490,110.0,14656.0,0
2022,41550,103.0,600.0,0
2022,81100,150.0,50.0,0
2022,30990,110.0,6063.0,0
2022,36590,110.0,4100.0,0
2022,65480,110.0,19860.0,0
2022,27777,81.0,10101.0,0
2022,28500,96.0,11400.0,0
2022,28930,110.0,9382.0,0
2022,27730,96.0,13123.0,0
2022,28530,96.0,3781.0,0
2022,30950,110.0,3500.0,0
2022,27580,81.0,23.0,0
2022,16900,48.0,6500.0,0
2022,2950,55.0,130000.0,0
2022,45000,150.0,7500.0,0
2022,39490,140.0,11374.0,0
2022,31270,110.0,7950.0,0
2022,36980,110.0,1111.0,0
2022,28709,110.0,7072.0,0
2022,27460,110.0,2990.0,0
2022,42880,180.0,5000.0,0
2022,26960,96.0,9221.0,0
2022,64490,110.0,50.0,0
2022,25970,81.0,5898.0,0
2022,22900,96.0,17500.0,0
2022,28750,152.0,6378.0,0
2022,34490,110.0,50.0,0
2022,23150,81.0,5803.0,0
2022,46985,221.0,11513.0,0
2022,21611,81.0,28192.0,0
2022,45360,147.0,8279.0,0
2022,26940,81.0,6900.0,0
2022,29980,110.0,4672.0,0
2022,23430,96.0,10438.0,0
2022,32970,110.0,8990.0,0
2022,31822,110.0,9790.0,0
2022,42500,150.0,9700.0,0
2022,27660,110.0,2990.0,0
2022,31690,110.0,6091.0,0
2022,36320,180.0,13900.0,0
2022,31980,110.0,7000.0,0
2022,26877,81.0,9700.0,0
2022,26880,81.0,6000.0,0
2022,31950,81.0,13950.0,0
2022,24890,81.0,9000.0,0
2022,27970,81.0,6600.0,0
2022,25160,96.0,4117.0,0
2022,26770,96.0,3990.0,0
2022,43950,180.0,12508.0,0
2022,27890,96.0,9340.0,0
2022,33989,110.0,7999.0,0
2022,33300,110.0,10635.0,0
2022,45999,115.0,10000.0,0
2022,28980,110.0,7300.0,0
2022,33750,110.0,9265.0,0
2022,33780,110.0,13200.0,0
2022,37980,180.0,8500.0,0
2022,23190,81.0,6500.0,0
2022,23630,96.0,10438.0,0
2022,33180,110.0,7369.0,0
2022,22990,81.0,25960.0,0
2022,45779,221.0,8922.0,0
2022,24690,96.0,8862.0,0
2022,39550,221.0,32970.0,0
2022,24980,85.0,16530.0,0
2022,30930,110.0,10125.0,0
2022,26450,81.0,6371.0,0
2022,31497,110.0,8361.0,0
2022,54990,150.0,21080.0,0
2022,54990,150.0,21080.0,0
2022,39876,110.0,7260.0,0
2022,33940,84.0,8427.0,0
2022,32190,110.0,13500.0,0
2022,32350,96.0,3869.0,0
2022,31975,96.0,11503.0,0
2022,32930,110.0,9321.0,0
2022,47950,110.0,9990.0,0
2022,23550,81.0,1004.0,0
2022,26170,81.0,5898.0,0
2022,31730,96.0,9007.0,0
2022,29950,110.0,5974.0,0
2022,30990,81.0,5821.0,0
2022,28990,110.0,20.0,0
2022,41890,110.0,5000.0,0
2022,33990,110.0,5000.0,0
2022,33980,110.0,13200.0,0
2022,30650,81.0,7873.0,0
2022,23950,96.0,13568.0,0
2022,39550,221.0,31570.0,0
2022,25950,81.0,1000.0,0
2022,30968,110.0,7192.0,0
2022,32950,110.0,4022.0,0
2022,26140,96.0,3119.0,0
2022,24675,81.0,8322.0,0
2022,28870,75.0,7100.0,0
2022,27077,81.0,9700.0,0
2022,46100,221.0,8526.0,0
2022,41390,110.0,3287.0,0
2022,35890,110.0,1599.0,0
2022,33990,110.0,2550.0,0
2022,25940,96.0,3119.0,0
2022,27970,96.0,7064.0,0
2022,32289,110.0,8524.0,0
2022,34930,110.0,4100.0,0
2022,40990,110.0,1111.0,0
2022,70980,150.0,1500.0,0
2022,42440,90.0,12990.0,0
2022,37990,110.0,11551.0,0
2022,28890,96.0,4000.0,0
2022,33490,110.0,14800.0,0
2022,31445,110.0,18140.0,0
2022,34590,110.0,9050.0,0
2022,46880,221.0,9336.0,0
2022,32264,110.0,17578.0,0
2022,39990,180.0,15500.0,0
2022,23230,96.0,7824.0,0
2022,37699,110.0,6000.0,0
2022,23290,96.0,5662.0,0
2022,31990,110.0,8200.0,0
2022,27590,81.0,3313.0,0
2022,39550,221.0,37710.0,0
2022,29820,152.0,2000.0,0
2022,34200,110.0,11900.0,0
2022,26080,81.0,4589.0,0
2022,26820,81.0,10663.0,0
2022,26920,81.0,13366.0,0
2022,24988,110.0,17307.0,0
2022,89990,340.0,384.0,0
2022,51888,235.0,6300.0,0
2022,23950,81.0,7900.0,0
2022,33150,180.0,32500.0,0
2022,47900,221.0,4973.0,0
2022,30440,110.0,8652.0,0
2022,49990,235.0,1013.0,0
2022,22960,81.0,1416.0,0
2022,21970,81.0,11800.0,0
2022,29870,110.0,7100.0,0
2022,49990,235.0,1018.0,0
2022,49990,235.0,1014.0,0
2022,49990,235.0,1012.0,0
2022,25199,110.0,13998.0,0
2022,23490,81.0,4850.0,0
2022,48750,235.0,27591.0,0
2022,45424,140.0,3605.0,0
2022,33680,110.0,8150.0,0
2022,24955,110.0,15951.0,0
2022,25790,110.0,11338.0,0
2022,35890,110.0,3238.0,0
2022,36950,110.0,7200.0,0
2022,31960,110.0,14412.0,0
2022,29870,110.0,17550.0,0
2022,30445,110.0,23270.0,0
2022,31950,110.0,4720.0,0
2022,50950,235.0,7833.0,0
2022,31790,110.0,13654.0,0
2022,48766,235.0,22538.0,0
2022,29928,110.0,8984.0,0
2022,40880,180.0,8639.0,0
2022,22970,81.0,12000.0,0
2022,39950,110.0,5000.0,0
2022,35160,110.0,20272.0,0
2022,80450,250.0,13500.0,0
2022,28450,110.0,13700.0,0
2022,27854,110.0,6001.0,0
2022,30128,110.0,8984.0,0
2022,47990,221.0,6000.0,0
2022,24998,110.0,19817.0,0
2022,23985,81.0,12000.0,0
2022,26985,110.0,29963.0,0
2022,33897,110.0,1532.0,0
2022,40980,81.0,19784.0,0
2022,32750,180.0,44130.0,0
2022,24780,81.0,7712.0,0
2022,26440,110.0,6052.0,0
2022,29990,110.0,99.0,0
2022,37394,140.0,1250.0,0
2022,45911,235.0,6689.0,0
2022,25770,85.0,8686.0,0
2022,67680,250.0,13073.0,0
2022,41990,140.0,11099.0,0
2022,69970,235.0,2509.0,0
2022,51800,235.0,4600.0,0
2022,32255,180.0,6900.0,0
2022,72995,150.0,12500.0,0
2022,50320,235.0,8529.0,0
2022,33970,180.0,9978.0,0
2022,33899,180.0,789.0,0
2022,24990,110.0,32450.0,0
2022,45410,140.0,12500.0,0
2022,48490,221.0,9900.0,0
2022,48922,180.0,15348.0,0
2022,28980,110.0,8130.0,0
2022,35550,110.0,10325.0,0
2022,33780,110.0,10260.0,0
2022,28970,110.0,4900.0,0
2022,37980,110.0,500.0,0
2022,49800,235.0,13700.0,0
2022,37111,140.0,11117.0,0
2022,28990,75.0,4965.0,0
2022,28479,96.0,23.0,0
2022,26767,81.0,9031.0,0
2022,72444,150.0,16764.0,0
2022,36489,110.0,8000.0,0
2022,69140,150.0,30505.0,0
2022,72989,110.0,10500.0,0
2022,25970,81.0,20.0,0
2022,31443,96.0,11049.0,0
2022,39750,221.0,39260.0,0
2022,83600,250.0,120.0,0
2022,35790,110.0,16181.0,0
2022,28718,110.0,32124.0,0
2022,26995,81.0,6800.0,0
2022,33390,110.0,7784.0,0
2022,73890,250.0,14990.0,0
2022,29390,140.0,9617.0,0
2022,23990,85.0,33.0,0
2022,60400,81.0,6900.0,0
2022,24320,81.0,30550.0,0
2022,54890,147.0,9900.0,0
2022,45950,140.0,8000.0,0
2022,32947,110.0,9967.0,0
2022,38990,147.0,16971.0,0
2022,36780,110.0,100.0,0
2022,36099,110.0,20269.0,0
2022,26980,110.0,19520.0,0
2022,57490,170.0,12051.0,0
2022,44479,147.0,12500.0,0
2022,34995,110.0,10.0,0
2022,34480,110.0,12000.0,0
2022,42995,110.0,2300.0,0
2022,39490,110.0,7590.0,0
2022,54880,147.0,10900.0,0
2022,34979,110.0,50.0,0
2022,25970,81.0,20.0,0
2022,51660,180.0,35990.0,0
2022,22970,81.0,16550.0,0
2022,27440,110.0,17490.0,0
2022,21490,110.0,8283.0,0
2022,73180,81.0,35631.0,0
2022,56150,150.0,17686.0,0
2022,31488,110.0,13500.0,0
2022,72950,110.0,8015.0,0
2022,23410,150.0,16037.0,0
2022,37980,81.0,18800.0,0
2022,50190,110.0,6450.0,0
2022,37440,206.0,32990.0,0
2022,37390,110.0,125.0,0
2022,37390,110.0,125.0,0
2022,37390,110.0,125.0,0
2022,99979,160.0,9300.0,0
2022,31210,110.0,1700.0,0
2022,23911,85.0,25230.0,0
2022,89990,340.0,384.0,0
2022,29980,110.0,9922.0,0
2022,23930,130.0,15414.0,0
2022,79980,81.0,9654.0,0
2022,39930,221.0,12030.0,0
2022,33990,85.0,29630.0,0
2022,45825,140.0,8577.0,0
2022,36490,110.0,19530.0,0
2022,64450,140.0,5332.0,0
2022,76680,147.0,32690.0,0
2022,30640,84.0,13297.0,0
2022,32925,110.0,8307.0,0
2022,36875,96.0,5332.0,0
2022,43585,180.0,9000.0,0
2022,39740,110.0,9693.0,0
2022,57900,235.0,9999.0,0
2022,38950,180.0,10978.0,0
2022,35910,221.0,14135.0,0
2022,27290,110.0,10.0,0
2022,54875,170.0,23869.0,0
2022,49550,110.0,15.0,0
2022,35988,110.0,13200.0,0
2022,48770,140.0,28350.0,0
2022,23630,85.0,33493.0,0
2022,35480,140.0,11629.0,0
2022,35650,110.0,5684.0,0
2022,25400,96.0,10.0,0
2022,34888,110.0,24400.0,0
2022,48489,235.0,9500.0,0
2022,44950,110.0,7250.0,0
2022,19990,70.0,13000.0,0
2022,50985,235.0,22473.0,0
2022,28410,110.0,27900.0,0
2022,28410,110.0,27900.0,0
2022,26950,81.0,11557.0,0
2022,36585,110.0,13765.0,0
2022,50875,235.0,20535.0,0
2022,37875,110.0,9821.0,0
2022,52990,235.0,12990.0,0
2022,76490,110.0,6499.0,0
2022,39950,84.0,1480.0,0
2022,36490,147.0,52500.0,0
2022,49699,110.0,16053.0,0
2022,46490,110.0,10286.0,0
2022,45490,110.0,25.0,0
2022,73880,147.0,15064.0,0
2022,73880,110.0,25.0,0
2022,74425,110.0,10.0,0
2022,38930,110.0,10.0,0
2022,38588,110.0,12712.0,0
2022,24490,110.0,10.0,0
2022,32990,140.0,8100.0,0
2022,25780,110.0,35426.0,0
2022,67350,110.0,20.0,0
2022,89710,340.0,2700.0,0
2022,34990,221.0,16053.0,0
2022,41700,180.0,10500.0,0
2022,22860,96.0,7938.0,0
2022,31650,96.0,4116.0,0
2022,30790,110.0,7600.0,0
2022,25479,110.0,3215.0,0
2022,26990,81.0,2150.0,0
2022,29895,110.0,16100.0,0
2022,34879,110.0,10.0,0
2022,31379,110.0,17654.0,0
2022,74989,110.0,7380.0,0
2022,43490,160.0,6600.0,0
2022,32980,110.0,7078.0,0
2022,30910,81.0,9916.0,0
2022,33880,110.0,15500.0,0
2022,26920,96.0,4608.0,0
2022,31240,110.0,4856.0,0
2022,26880,96.0,16389.0,0
2022,28440,96.0,5000.0,0
2022,27680,110.0,13469.0,0
2022,26980,110.0,8302.0,0
2022,31995,96.0,6361.0,0
2022,28999,110.0,2482.0,0
2022,30980,81.0,7071.0,0
2022,69900,110.0,50.0,0
2022,52450,147.0,23300.0,0
2022,39920,110.0,18208.0,0
2022,33290,90.0,15.0,0
2022,38690,110.0,18900.0,0
2022,30475,81.0,20.0,0
2022,33450,110.0,1000.0,0
2022,27710,110.0,20483.0,0
2022,24997,110.0,18990.0,0
2022,47950,206.0,6700.0,0
2022,39495,110.0,1000.0,0
2022,28500,81.0,12450.0,0
2022,26489,81.0,10200.0,0
2022,42900,140.0,8900.0,0
2022,30900,110.0,13800.0,0
2022,30990,110.0,12738.0,0
2022,32490,110.0,18000.0,0
2022,22990,70.0,9600.0,0
2022,76950,110.0,1010.0,0
2022,82650,130.0,10.0,0
2022,46900,147.0,20000.0,0
2022,29870,110.0,2700.0,0
2022,48300,147.0,12476.0,0
2022,37400,107.0,7000.0,0
2022,23490,81.0,514.0,0
2022,22790,70.0,6600.0,0
2022,24677,70.0,13115.0,0
2022,24490,70.0,10.0,0
2022,18980,59.0,9980.0,0
2022,26666,70.0,10.0,0
2022,25795,70.0,6000.0,0
2022,22550,70.0,4923.0,0
2022,32990,81.0,1500.0,0
2022,22400,70.0,4860.0,0
2022,20790,70.0,15000.0,0
2022,24950,70.0,1200.0,0
2022,20990,70.0,200.0,0
2022,24990,81.0,1800.0,0
2022,24490,70.0,3900.0,0
2022,22250,70.0,20.0,0
2022,26470,81.0,14000.0,0
2022,21433,70.0,10042.0,0
2022,21900,70.0,8500.0,0
2022,23999,70.0,1600.0,0
2022,21985,70.0,4750.0,0
2022,23990,70.0,10.0,0
2022,20589,70.0,17500.0,0
2022,27860,81.0,12000.0,0
2022,24589,81.0,16.0,0
2022,22979,70.0,8992.0,0
2022,24980,70.0,11100.0,0
2022,38290,221.0,21500.0,0
2022,24690,81.0,6337.0,0
2022,24690,81.0,6561.0,0
2022,26090,110.0,14914.0,0
2022,23900,70.0,5600.0,0
2022,32980,152.0,10.0,0
2022,28490,110.0,25.0,0
2022,48988,206.0,7336.0,0
2022,44070,221.0,16980.0,0
2022,33850,110.0,9400.0,0
2022,34900,140.0,2300.0,0
2022,28464,96.0,15.0,0
2022,52740,235.0,8000.0,0
2022,74090,110.0,9900.0,0
2022,52751,180.0,24852.0,0
2022,74860,250.0,16666.0,0
2022,32690,110.0,29477.0,0
2022,44950,110.0,14999.0,0
2022,49980,103.0,500.0,0
2022,50980,100.0,21000.0,0
2022,47180,110.0,34439.0,0
2022,49497,147.0,11375.0,0
2022,22580,70.0,2200.0,0
2022,78500,210.0,10000.0,0
2022,28409,96.0,13.0,0
2022,79150,110.0,15285.0,0
2022,76301,110.0,1951.0,0
2022,64990,150.0,8317.0,0
2022,60970,110.0,1000.0,0
2022,34990,110.0,6000.0,0
2022,35990,110.0,22250.0,0
2022,25390,81.0,6100.0,0
2022,63088,130.0,18881.0,0
2022,27940,110.0,26133.0,0
2022,63088,130.0,18881.0,0
2022,43090,81.0,21109.0,0
2022,25470,81.0,4770.0,0
2022,37988,110.0,10.0,0
2022,33950,66.0,20.0,0
2022,68570,235.0,10000.0,0
2022,28470,110.0,22020.0,0
2022,28470,110.0,22770.0,0
2022,27790,110.0,5.0,0
2022,19990,70.0,15000.0,0
2022,24850,81.0,3920.0,0
2022,28710,110.0,21700.0,0
2022,37850,147.0,26369.0,0
2022,76297,110.0,1951.0,0
2022,76303,110.0,1951.0,0
2022,30910,110.0,5.0,0
2022,38990,140.0,9658.0,0
2022,45880,140.0,10341.0,0
2022,29980,110.0,10000.0,0
2022,33430,110.0,19075.0,0
2022,29680,110.0,19333.0,0
2022,38330,110.0,23474.0,0
2022,22840,81.0,15.0,0
2022,21690,70.0,9700.0,0
2022,62888,130.0,18881.0,0
2022,35888,110.0,15800.0,0
2022,33490,110.0,1010.0,0
2022,48950,147.0,9700.0,0
2022,29980,110.0,20750.0,0
2022,26380,85.0,10704.0,0
2022,48777,103.0,33600.0,0
2022,48666,235.0,18350.0,0
2022,35980,147.0,8500.0,0
2022,49990,130.0,400.0,0
2022,31440,110.0,23059.0,0
2022,50950,147.0,10370.0,0
2022,35999,110.0,16362.0,0
2022,48450,147.0,28500.0,0
2022,21790,70.0,5000.0,0
2022,47790,147.0,39408.0,0
2022,51777,235.0,6100.0,0
2022,68650,110.0,50.0,0
2022,48950,147.0,24900.0,0
2022,53780,130.0,10.0,0
2022,74900,110.0,28000.0,0
2022,54890,103.0,200.0,0
2022,38390,180.0,7000.0,0
2022,29999,180.0,1600.0,0
2022,31490,110.0,11694.0,0
2022,46990,221.0,80.0,0
2022,26999,81.0,13000.0,0
2022,24650,70.0,10.0,0
2022,32950,96.0,50.0,0
2022,24490,81.0,3400.0,0
2022,51777,235.0,6100.0,0
2022,42890,140.0,11700.0,0
2022,53900,110.0,8900.0,0
2022,42500,110.0,25000.0,0
2022,45990,81.0,10145.0,0
2022,25950,81.0,50.0,0
2022,77950,110.0,6608.0,0
2022,31880,110.0,27250.0,0
2022,29390,110.0,10.0,0
2022,95950,150.0,15580.0,0
2022,82900,110.0,9990.0,0
2022,39990,103.0,49500.0,0
2022,32700,84.0,10.0,0
2022,32950,110.0,22467.0,0
2022,67640,110.0,1150.0,0
2022,41640,110.0,10.0,0
2022,33480,110.0,22250.0,0
2022,38980,221.0,14800.0,0
2022,37000,147.0,27000.0,0
2022,43910,140.0,7900.0,0
2022,36888,147.0,13700.0,0
2022,26489,81.0,4800.0,0
2022,35888,110.0,15800.0,0
2022,33900,110.0,3100.0,0
2022,32990,110.0,5650.0,0
2022,57950,150.0,18175.0,0
2022,32480,147.0,29500.0,0
2022,38250,110.0,9830.0,0
2022,23990,81.0,24990.0,0
2022,80500,210.0,10000.0,0
2022,30590,81.0,600.0,0
2022,27290,81.0,20.0,0
2022,48777,103.0,33500.0,0
2022,48666,235.0,18350.0,0
2022,32500,110.0,12200.0,0
2022,24990,81.0,3200.0,0
2022,21920,81.0,29818.0,0
2022,25788,81.0,10.0,0
2022,24444,110.0,23703.0,0
2022,27997,110.0,8786.0,0
2022,25990,81.0,6.0,0
2022,21790,70.0,11720.0,0
2022,25995,81.0,6648.0,0
2022,25980,81.0,4304.0,0
2022,26790,81.0,15996.0,0
2022,26289,81.0,11108.0,0
2022,27700,81.0,10.0,0
2022,24490,70.0,50.0,0
2022,23580,81.0,6559.0,0
2022,25980,81.0,11000.0,0
2022,30189,81.0,25.0,0
2022,26195,81.0,6648.0,0
2022,24260,81.0,3757.0,0
2022,22850,81.0,19164.0,0
2022,23150,81.0,11800.0,0
2022,27400,75.0,5265.0,0
2022,58790,110.0,35000.0,0
2022,22950,81.0,11800.0,0
2022,24810,81.0,6800.0,0
2022,27400,75.0,7525.0,0
2022,21980,70.0,15043.0,0
2022,25611,110.0,3436.0,0
2022,22970,81.0,11500.0,0
2022,23190,81.0,9594.0,0
2022,22690,81.0,12900.0,0
2022,27959,81.0,1004.0,0
2022,22970,81.0,11500.0,0
2022,21780,70.0,15043.0,0
2022,21970,81.0,11400.0,0
2022,25788,81.0,10.0,0
2022,48760,130.0,1024.0,0
2022,58850,110.0,4733.0,0
2022,23990,81.0,7742.0,0
2022,23580,81.0,6802.0,0
2022,22990,81.0,3099.0,0
2022,22680,81.0,8845.0,0
2022,22477,81.0,29139.0,0
2022,25252,110.0,17665.0,0
2022,24580,81.0,10138.0,0
2022,25252,110.0,22363.0,0
2022,23490,81.0,4917.0,0
2022,24888,81.0,8792.0,0
2022,26876,110.0,19700.0,0
2022,24780,81.0,10138.0,0
2022,24688,81.0,4998.0,0
2022,25411,110.0,3436.0,0
2022,24840,81.0,12640.0,0
2022,27400,81.0,12883.0,0
2022,27280,110.0,12400.0,0
2022,26489,81.0,11108.0,0
2022,27680,81.0,2047.0,0
2022,25988,81.0,10.0,0
2022,25988,81.0,10.0,0
2022,24222,81.0,10823.0,0
2022,25890,81.0,7900.0,0
2022,31995,90.0,4900.0,0
2022,21820,81.0,33200.0,0
2022,22980,81.0,6204.0,0
2022,26490,81.0,20.0,0
2022,21990,70.0,7533.0,0
2022,25480,81.0,2500.0,0
2022,26259,81.0,9977.0,0
2022,26990,81.0,10.0,0
2022,29350,81.0,27500.0,0
2022,23865,81.0,10000.0,0
2022,27880,81.0,1315.0,0
2022,27500,81.0,8250.0,0
2022,27780,81.0,2844.0,0
2022,24979,81.0,13916.0,0
2022,21620,81.0,33200.0,0
2022,28490,81.0,10000.0,0
2022,27290,110.0,11639.0,0
2022,27160,70.0,13310.0,0
